,sentence,label
408,와! 저도 그런데.,4
409,"작년 윤 안임 사건 물타기 할 생각도 없고, 억울할 것도 없다.",2
410,자기관리 철저한 김재중 의지가 약해서 실패하는 일인으로 존경스럽습니다.,1
411,"그때, 생각하면 지금도 정신이 아찔하다. 너희 아빤 죽었지, 넌 행방불명됐지... 아마 너라도 못 찾았으면 울화병으로 죽어도 골백번 죽었지….",2
412,ㅋㅋㅋ 웃자고 만든 것 같음.,1
413,아니 시바 본인 인증하는데 왜 광고 수신 여부를 물어봐?,3
414,번호 바꾸는 남자는 무슨 심리인가요?,4
415,네?,4
416, 방법이 없을까요?,4
417,일주일 후 군대 가는 사람인데요….,2
418,하하…,2
419,똥물을 끼얹어도 시원찮을 년,3
420,8기가에 다 넣을 순 없고 ㅠㅠ,2
421,아 기대된다. 엑소 정규 3집 리 팩이라니…!!,1
422,여러분들은 이런 경험 해봤나요…. 요요요요,4
423,채널에이 군부 개인 거 인증하나 동아일보야!!,3
424,다시 시작하면 되잖아.,2
425,그냥 제가 의미부여 하는 건가요,2
426,V20 압승…….,4
427,!아-그거…. 그거 방에 있지. 돌아다니다 잊어버리기라도 하면  니가 날 가만두겠냐? ,4
428,얘까지 대통령 해 먹으면 그땐 끝장이다.,3
429,저런 시부모님 계시면 진짜 좋을 듯 ㅠㅠ ♡,2
430, 끝이에요?,4
431,지푸라기라도 잡고 싶은 마음에어풀다운받아그사람사주 넣고 궁합도 보고 타로도 보고 별 미친 짓을 다했네요….,2
432,아니 한국 쓰레기 기자들에 의하면 수렁에 빠졌다던 애플이 크크크,1
433,너 미쳤니? 뭐야?,4
434,"이상해. 저렇게 집들이 많은데, 저 중에 내 집이 하나 없다는 게.",2
435,그래서 언제 올지 모르는 기약 없는 기다림을 해야 하는 데 지금 무지 잠이 쏟아지고 있음…….,2
436,그래요? 전 복잡한 원리를 알기 쉽게 설명해서 좋다고 생각했는데……,4
437,예?,4
438,졸라 재밌네 올레티비 돈 내 나라,1
439,영화냐 장난이냐….,3
440,어머! 좋아하는 드라마 방송할 시간이네. 나 먼저 간다!,4
441,전화 통화를 엄청 간단히 하시네요.,0
442,본보기지? 벌써 다 본 거야?,4
443,"울지마, 엄마 괜찮을 거야. 아저씨가 가볼게.",2
444,백 주부님 멋지세요^^,1
445, 저도 많이 아파요,2
446,"뭐.. 뭐야 너. 오지 마, 가까이 오지 마!",4
447,그래. 경제력이 남편을 변강쇠로 만드는 거지…. 난 완전 고자다.,3
448,네. 그런데 제가 지금 좀 바빠요. 삼십 분 후에 전화해 주세요.,0
449,그리고 죄송합니다~,2
450,완전히 기대됩니다….,1
451,삼  개월 동안 전국에 있는 보육원이란 보육원은 안 가본 데 없이 다 찾아다녔다... 나중에 알고 보니까 너 이 바보 같은 애가 이름이랑 나이를 물어도 하나도 모른다고 했다는 거야….,2
452,우선 죄송하다고 인사 좀 할게요,2
453,네... 괜찮아요.,0
454,역시 대국이라 그런지 중국 국민들의 나라를 사랑하는 마음이 우리보다 한 수 위에 있네!!!,4
455,이 나라 정부 시스템은 이미 우리가 신뢰할 수 없는 지경에 와있다….,3
456,사장님 착각이 아니잖아요. 연기가 난다고요!,4
457,모니카 벨루치 아주 예쁘다.,1
458,"형, 모른 척해줄래.",2
459,  감사해요!!,1
460,엠티는 무슨... 노친네들하고 무슨 재미로 노냐?,0
461,아이를 갖고 싶어 하네요….,4
462,에라 파리만도 못한 놈아 반지 도로 찾아와!,3
463,우와 이건 상상을 초월하는 중국이군. ㄷㄷ,4
464,뭐냐?,4
465,환승이별 당한 지 한 달이 넘은 여자입니다.,2
466,세상에서 가장 멋있다.,1
467,"그럼, 그렇게 해 주시겠습니까?",0
468,"화... 많이 났어? 내가 밥집에서 일한다는 거 알면 괜히 불편해할까 봐, 그래서 말 안 했어. ",2
469,이대론 꿈도 희망도 없어. ㅜㅜ,2
470,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
471,한효주랑 이종석 궁합도 좋고 무엇보다 연기도 잘함 스토리는 물론이고 음향도 존좋….,1
472,그죠? 형님이 너무 예민한 거죠?,2
473,내 자식? 미쳤냐? 그 자식은 내 인생 아니 우리 계약 속엔 없었던 자식이야! 서로 참아내지 못한 욕정의 씨앗일 뿐이라구!,3
474,왕복 3번이요. ㅠㅠ,2
475,정말…. 무도에서 유관순 얘기 나왔을 때…. 뭉클하고…. 죄송스럽더라….,2
476,엄만 6년 전에 병으로 돌아가셨고요…. 아빤.. 서울에서 만나기로 하고 헤어졌는데…. 연락이 안 돼서 기다리는 중이에요.,2
477,진짜 세상의 모든 어머니는 대단하다.,1
478,오빠라면 그렇게 말해줄 줄 알았어! 이래서 내가 오빠를 좋아한다니까!,1
479,우리 배는 최고다,1
480,뭐예요? 메추리알이네요?,4
481,못 믿을 기상청장 구속해라,3
482,둘째 돌인데 셋째를 낳았다고 우왕,4
483,다 끝났네? ,4
484,강성노조 보면 딱히 우리나라랑은 다른 이야기 같은데,1
485,"응. 좋아, 그럼 방에 돌아가서 한 번 더 분발해 볼까 해.",1
486,정말 미친 듯 사랑해 보신 분 들었던 행동까지 해보셨나요….,2
487,네?,4
488,항상 쉽고 머리에 쏙쏙 들어오게 요리를 해주시는 백 주부님 고맙습니다.,1
489, 이제 누구한테 안 기대려고요….,2
490,형도니형  파팅 하세요 ~!,1
491,청와대는 시원하게 틀어놨게 지국 만세 금으로돌아가니까,3
492,"응, 같이!",1
493,하루하루가 지옥이에요 면접 봐도 되지도 않고….,2
494,이게 왜19일까? 동화 선녀와나무군에서 선녀 목욕하는 게 더 19금 같다,3
495,사람들이 명작이라고 칭송해서 봤구먼 웃음만 나온다 ㅋㅋㅋ 이러니까 영화가 망하지 ㅋㅋ 역시 관객들의 눈은 정확해 ㅋㅋ 머? 포스터 때문에 망했다고? 참나 웃겨서 영화 보고도 그런 말이 나올까?,1
496,진정한 금메달은 당신입니다.,1
497,넌 누구니? 못생겨서,3
498,거참 이 개 재미없음 방송 또 하네,4
499,체납되세 금이 천억이면 얼마를 벌었다는 거야?,4
500,여러모로 고맙습니다.,1
501,18년 피고 끊은 지 10개월 넘어가는데 솔직히 담배 끊는 것보다 야식 끊는 게 더 ?;,2
502,"아, 네……. 선배도 불러 왔어요?",4
503,한국말 잘하는 외국인들이 얼마나 많은데요.,0
504,뭐?!!,4
505,하는 짓이 점점 왜놈 앞잡이 짓거리랑 똑같이 하는 쓰레기네~,3
506,그랬니? 너는 나한테 올 생각도 없었던 거네.,3
507,카메라 앞이라 좋은 모습만 보이려 전전긍긍하는 연예인들과는 달리 어쩜 솔직하고 꾸밈없고 있는 그대로의 방송모습  정말 멋지십니다^^~,1
508,우리나라의 문제점은 잘 알고 있으나 자기네 나라의 문제점은 잘 모르는군,3
509,뭘까? 진실이지만 거짓인…. 무엇 하나도 바른 판단을 하지 못한 쓰레기 이야기….,3
510,나 병원 안 가도 돼.,0
511,8년만인데 시기가…. 왜하필지금.,2
512,그건 끝난 얘기 아닙니까? 이해한다고 하지 않았나요?,4
513,전 이런 건 처음이라서요….,4
514,미안해.,2
515,첼시 맨시티 재밌겠다.,1
516,한 팀은 깔고 시작하네,1
517,그래서 북한도 미사일을 바다에 떨구는구나,3
518,그래도 맨유는 누니까 있어야 해,0
519,커프 때 니혼진 아니었어???,4
520,나 22살 때부터 갤 투 갤 쓰리 갤노트4 쓰고 있는데,0
521,혹시 내기바둑을 두다가 걸리면 죄목이 뭔지 알아? 도박죄가 아니고 사기죄야. 그냥 네가 초라한 사기꾼이라 걸 깨우쳐주려고.,3
522,그 여자들은 정말 운도 좋지.,2
523,맘고생이 얼마나 컸을까요,2
524,좌파교육 밑에 깨어있는 학생이 있는 게 신기하다….,4
525,나는 너 봤어. 갈비 들고 신났던데.,2
526,고맙습니다.,1
527,박근혜 왈 현빈 미만잔,3
528,엇….,0
529,그래. 당연하지.,0
530,박근혜가 하는 거짓말을 믿을 수가 없어요.. 입만 열면 거짓말.,3
531,그래? 기대되는구나. 그럼 어디 솜씨를 보여주겠니?,4
532,"잠수함에 공격을 박든 과적에 의한 조타 미숙이든 다 좋은데 배가 가라앉는 그 귀한 시간에 왜, 왜 애들을 구하지 않았는지….",2
533,우리 그럼 악기 세트 사도 돼?,1
534,감사해요….,1
535,...빚 갚느라 숙제하는 거 맞아요…?,4
536,"한 7~8년 전부터 엘지의 팬이었는데, 요즘 계속 좀 뜸했습니다.",2
537,부모님을 어느 정도라도 이해하고 존중하는 마음을 가질 수 있다는 것 자체가 큰 행운입니다.,1
538,너 대패질 참 잘한다. 하긴 독일에 있을 때 스튜디오 인테리어도 네가 다 한 거지? 언제 대패질이며 그런 걸 다 배웠어?,4
539,이때가 생후 6개월 때 사진이네요^^,1
540,"기종인지, 말종인지는 사형시켜라",3
541,이걸 언제 다 메꿔? ,0
542,최순실이 구속되니 이제야 나라가 돌아가는구나!,1
543,운행 중지하면 저거 뜯어내야 하는 거야?,4
544,최순실 따라 하냐~네 머리는 도저히 다른 게 안 나오지~,3
545,남은 한쪽 눈이나 잘 간수 하시게.,2
546,네가 사달라는 거다.,0
547,처음엔 진짜 깜짝 놀랐습니다,4
548,왜 좋아?,0
549,악플 보소 기가 찬다 다들 시집 못가 열불나셨소?,3
550,교수님 나중에 얘기하시죠. 저도 이게 바라는 바가 아니고요.,0
551, 2시간 만에 코피를….,4
552,이것저것 여러 가지 하고 있습니다.,0
553,어..? 자식 까칠하긴.. 하여간 미안하다. 혼자는 쉽지 않지?,4
554, 누나를 알고 나서 더 긍정적으로 변한 거 같아요,1
555, 더 이뻐지신 듯…!,1
556,좀 어때서요! 그냥 가만히 있었는데!,3
557,딱 보면 알아요. ,0
558,접어. 그냥 묵묵히 접어.,0
559,역시……. 믿음이 간다….,0
560,지금 주문할게요. 그런데 집에서 받을 수는 없어요?,0
561,썬다는 확실히 원전에 있을 것,0
562,아따 무식한 놈... ‘범인은 꼭 사건 현지로 되돌아온다’는 말도 모르냐?,0
563,왜 런닝맨에 나왔던 거 같지? ㅋㅋㅋ,4
564,거짓말 ㅠㅠ 조금 내려간다고 하셨는데 혹시 밤 기온이 28~29?? 요거 맞아요?,3
565,셋 다 진짜 기가 막히게 이쁘긴 하다….,1
566,? ? 코치로 데려가서 감독코스 밟아서 감독시켜라,3
567,안 좋아하기는!,4
568,이제 연말이네요~,1
569,초기대응 실패한 공무원들 모조리 파면시키소,3
570,그런데 인기가 많아 ㅋㅋ,1
571,조윤선 퇴출도요 나쁜,3
572,드라마 스타일을 보면 계속 시집 안 보내줄 듯 ㅠㅠ,2
573,"저기, 너 말이야.",0
574,근데 고민은 이게 아니라는 게 고민……. 0,2
575,"치매야 사기꾼이야???,???,?,",4
576,"뭐가, 오빠?",4
577,해도 해도 너무하는 억지 스토리. 유아용 만화영화 수준의 완성도.,3
578,와이지 같은 대형기획사에서 이런 이벤트를 기획했다니 ;;;;;;;; ?;,4
579,"나 말고는 아무한테도 말하지 않았어. 그녀는 뜻밖의 사건으로 세상을 떠났지만, 만일 그런 사건이 없었더라도 사실은…",0
580,주머니 넣고 다니다가 고자 될까 봐.,4
581,주가 상승 자기 돈으로 주가는 조작 가능한 국가권력보다 강한 삼성 권력,3
582,평점은 평점일 뿐... 끝이 너무 허무하고…. 솔직히 에비게일이 천재 음악소녀로 나오기에는 이하니 보다 못 한 거 같다….,3
583,"네. 그래요. 이제 분가하면 자주 보기도 힘들 텐데, 다 풀자고요.",0
584,우리 노인 이들은 무기 아니면 과학에 관심이 없지 ㅋㅋㅋ,0
585,트럼프 당선된다. 500원 걸었다,0
586,아니 무슨 미용 사원을 그런 애로 뽑았대?,4
587,아이고. 말 마. 고달파 죽겠어. 40대 돼서 그런가. 몸이 예전 같지 않아. 나. 옷 벗으면. 우리 같이 개업이나 하자. 나 도와주는 거지?,0
588,하.. 고맙다. 생일 기억해 줘서. ,1
589,한물갔다고 욕하더니. 크크 막상 길가 걸어 다니면 다 하고 있음,3
590,독일국민 캐 부럽다. 우리랑은 완전반대네.,2
591, 하긴 예전에 군사력도 중국 무시한 거 기억나네….,3
592,있었는데 무서운 아저씨들이 맨날 겁줘서요.,2
593,암튼 LG 화 팀입니다,1
594,일과처럼 들어오는 카페가 되었네요.,1
595,아 팔 힘 세시구나. 그럼 나중에 봬요. ,4
596,이 다리로 내가 갈 수는 없잖으냐? 네가 수고 좀 해라. ,0
597,네?,4
598,기본 100조!!,4
599,글쎄….,2
600,양동근 때문에 3점 ㅋㅋ 아주 지루했다 ㄱ-,3
601, 세븐틴에 지금이 소중한 추억으로 기억되고 있는 것 같아 내가 다 뿌듯하네. 흐흐,1
602,그리고 식단 어떻게 하는지 도움 좀 주세요,2
603,전 그냥 들어갈게요.,0
604,세탁기 사용법도 익혀!!,3
605,아랍놈들 양심도 없냐…. 멀보고 십 점 주는 거냐,3
606,어머님 주무셔 깨우지 마.,4
607,빽 많아서 좋겠다.,2
608,우와 무책임한 어른이네. 들키면 어쩌려고요. ,4
609,손예진이 항구에 엎어져서 미친 사람처럼 웃어대는 연기보고 소름이 끼쳤음….,4
610,우병우 잡아 처형하자,3
611,"전쟁 나면 전쟁터도 나가겠다, 이 정신 없는 녀석아!",2
612,바 아가씨들은 꽤 껄끄러워하더니 잘 지내는 모양이네.,0
613,박 대통령이 국격을 너무 떨어뜨려 놨다.,2
614,"뭡니까. 전화도 안 받고, 사무실에도 없고, 어디서 뭐 하다 이제야 나타납니까.",3
615,병신들이 자식 사랑은 끔찍하네?,3
616,죄송합니다 슬,2
617,하여튼 검사 출신들이 문제….,3
618,"그쪽이 행복하면 딸도 행복하고, 그쪽이 불행하면 딸도 불행해요. 그러니까, 그쪽 마음 가는 대로 행동해요, 딸 핑계 대지 말고.",2
619,택시 면허 취소해라,3
620,어제 귀여워 죽는 줄. ㅜㅜㅜ,1
621,그래…?,0
622,미안한 말이지만 봉중근은 보상선수를 받아내는 게 이득일지도 모름,2
623,"입만 열면 민주주의, 민주화를 외치던, ""안철수"" ""문재인"" '이석기"" ""김제동"" ""박원순"" .. 이런 인간들이 얼마나 세계추세도 못 따라가고 볼 줄도 모르던 수구적인 인간들이었는지가 드러나는 순간이지….",3
624,혼자 출연하는 게 아니라 부모님과 함께 나오니까 걱정할 일은 없을 것 같은데요. 무엇보다 아이들의 재능을 일찍 발견할 수 있어서 좋을 것 같고요.,0
625,괜히 비 맞고 전화하러 오면 안되니깐 요. ㅠㅠ. 하….,2
626,그래서 너 그건 지금 앞으로도 계속 놀리겠다는 거야 뭐야!,3
627,알레르기성 비염으로 고생하고 있어요,2
628,진지하고 무거운 소재를 경쾌하고 재미있게 만들었다.,1
629,응?,4
630,뭡니까? ,0
631,혹시 그러신 분들 또 있으세요?,4
632,크니까 진짜 아닌 거 같다.,4
633, 얘기를 너무 재미없게 하고 무슨 말을 해야 할지 모르겠어….,2
634,너무 잘 어울리네요. 행복하게 사세요,1
635,방에.. 갈까요?,2
636,노래도 좋고 0,1
637,그거 말고. 다른 거 말하면 되잖아.,2
638,이게 뭐냐?,4
639,꼭 그런 소릴 해야 하겠니! 어쨌든 약소 부끼리 서로 돕고 살자. 응?,0
640,평생 먹을 취직자리 찾아야 되는데 그게 말이야 쉽지….,2
641,한국 최종예선탈락 50% 이상. ㅠ. ㅠ,2
642,택시? 근처에서 먹는 거 아니야?,4
643,부탁드리겠습니다.,0
644,가치 있어. ,0
645,그렇지 않습니다. 몰아가지 마시죠.,3
646, 너무 많이 먹으면 감당이 안 되는데 ㅠㅠ,2
647,난 그때까지 굶는 게 고비인 것 같은 데…….,2
648,불나면 무조건 대피지 뭘 기다려~~??,4
649,한번 완전 뼈밖에 없었다가 물 주지말라해서 한번을 안 줬더니 좀 살아났어!,1
650,"네? 아니, 아직 입시도 안 끝났는데요?",4
