,sentence,label
419,조금 뛰는 것도 유산되나요?,5
420,물만 먹어도 우린 죽는다….,2
421,그때 좋아했던 사람한테 연락 와도 아무렇지 않아?,4
422,죽지 않는다면 내가 하고 싶었던 일을 대신해 줬으면 하는 건가.,4
423,오죽 급하면 내가 방송국까지 왔겠냐. 나 그중에 찍은 애 있단 말이야. ,4
424,응.…… 이상한 애였어.,4
425,피해자인 척 오졌어요 ~~~,4
426, 저도 방금 서명했어요,1
427,잘했다!!!,1
428,혼자 막 꽃단장해서 간다거나;,5
429,파장은 개뿔. 하더라 들고 와서는 ㅉㅉ……. 의원들 멍청하다 지금 자,3
430,10대요???,4
431,아니면 마음이 풀릴 때까지 가만히 기다려야 하나요,2
432,아주머니 옳은 말씀 시원하네,1
433,앞으로 저런 사람들 보면 어떻게 해야 될까요. 0,5
434,넌 손에 장이나 지져라,3
435,"무슨 이유에서인지는 모르겠지만, 왠지 정말로 짜증 나는 영화가 나왔다. 신상옥 별로.",3
436,청와대가 강남 아줌마한테 선생님 존칭 쓰며 국정 좌지우지 농락당한 건 청와대 시스템이 완전히 무너진 거다 박근혜 이 ? 지가 뭔 죄를 지은 지 몰과 하긴 그러니 나라가 이 지경 됐지,3
437, 안 맞아도? 경영쪽으로 가는 게 나은 건가요?,5
438,나에게 신이 주신 최고의 선물이라고 생각할게.,1
439,나 여드름 많았었는데 지금은 깨끗해졌고 아이크림 한번 안 발랐는데 30대인 지금도 잔주름 찾아볼 수 없지요 ㅋㅋ,1
440,다행이다. 또 충돌 일어날까 봐 10일부터 끌고 왔는데 못 들어오게 하면 더 열 받아서 뭔 일 나는데 법원 잘했네…. 잘했어. 아저씨들 고생하셨어요. 다치지 마세요.,1
441,간단한데 맛있기까지 근데,1
442, 두 마리가 제 주위 맴돌더라고요,4
443,형님 얼굴도 멋있으시고 행동도 멋있으십니다,1
444,난 좋음,1
445,너 이러다 눈 밖에 날까 봐 엄만 걱정이다. 근데 웬 안 하던 멀미를 하고 그래?,2
446,독일에서 왔다고?,4
447,알바 꺼져,3
448,뭘 그렇게 열심히 해요?,3
449,  태연 누나 이대로 가면 안티 쭉쭉 늘 텐데;,5
450,별 한 개도 아깝다,3
451,실장님이라니까 회사에선!,3
452,감사합니다.,1
453,같은 비행기에 탄 거로 되어 있는데도 이럴 겁니까?,3
454,좋은 배우를 효과적으로 살리지 못한 졸작….,3
455,지금 제가 하는 저축이 정상인데 소비가 너무 심한 걸까요?,5
456," 밥도 꾸준히 잘 먹고 건강관리 열심히 해서 좋은 모습으로 발표회 때 꼭 보길 희망하고, 늘 응원하고 빛내줄게요!",1
457,이 영화에 시간 낭비할 사람들을 위해서 양심적으로 평점을 부여하는 바이다.,3
458,공깃밥 추가해드려요?,4
459,여행이란 거 처음이거든요. 집을 떠난 것도... 이런 예쁜 옷 입고 돌아다니는 것도 처음... 음... 그리고 오! 이렇게 남자랑 단둘이….,2
460,조사 다 했으니 복제품 만드는 거 시간 문제겠군~!!,3
461,유사시 훌륭한 비상식량인데….,4
462,후손 아니 지금이 문제임,3
463,예약한 사람들한테는 기어핏2를 100% 주나요?,4
464,근데 진짜 20살이긴 한 건가???,4
465,언제부터 기다리고 있었는데?,2
466,남경필 지사 세계적인 정치인 됐네,4
467,이거 '그것이 알고 싶다'에 나온 필리핀에서 아예 작정하고 하는 한국 사람 무희 한인 납치 조직 그거 아님 ?? 설마 ..... ??,4
468,사진에 고등학생이 초딩으로 보이는 건 뭐야?,4
469, 지금 톡 보내면 빠른 답입니다….,5
470,음식에 대해 취미를 가지게 되었습니다,1
471,누나 일이나 신경 써! 병원 일에 누나가 왜 껴들어? 내가 애야?,4
472, 그동안 수고 많으셨습니다!*^^*,1
473,저거 건조 비용 5조밖에 안 된다면서?,4
474,미친 쓰레기 같은 놈,3
475,어쩔 수 없이 봤는데 최악의 영화였습니다. 30분은 멍하니…. 나머지 1시간은 방광 억제하며 힘들게 봤습니다. 0점은 안 되어서 1점….,3
476,근 5년간 사귄 여친과 어영부영 헤어지고…….,2
477,술 안 마시면 돌아버릴 거 같거든.,2
478,정말…. 킬링타임용으로 안된다….,3
479,올해 제일 하고 싶었던게 뭐였어요?,3
480,그것도 같은 위치에….,4
481,진짜 밑바닥이 어디까지니??,2
482,요리를 너무 쉽게 할 수 있게 해줘서 고맙습니다….,1
483,크크크 대한민국을 자기 금고처럼 쓴 거네,3
484,개판 이판사판 난장판,3
485,배고프면 먹을 거라며 왜 이러는 거야!,3
486,ㅋㅋ 외제 차로 어설픈 모양새 하려다가 사람 잡는 게 이제 외제 차다 매연으로 한국 공기를 더럽히더니,3
487,영화 나비효과랑 내용이 똑같잖아. 재미는 하나도 없고 시간여행으로 사랑 타령이나 하고 있어 개짜증 영화,3
488,제가 이글을 올리는 이유는 고민이 있어서예요.,5
489,흐흐흐 헬쥐... ㅋ,1
490,둘 다 추악하고 더러운 것들. 아내분 참고 사는 게 참 대단하다.,3
491,그럼 우리들도 일단 돌아가자. 앞으로 세시간이 지나면 등교 시간이기도 하고.,4
492,난 건축하고 넌 피아노 치고 있겠지.,3
493, 이제 국민이 믿을 건 국민들 자신밖에 없다.,2
494,헤픈 여자들의 어장관리와 걸레 모은 것 같은 삼류상상 영화,3
495,웬만한 주부들보다 더 요리를 잘할 듯,4
496,개정 현이 염병을 하네.,3
497,너만 빼고 손흥민 잘하는 거 다 알고 있었을 꺼야 감독 새끼야,3
498,헐…. 신천지 영세교 구원파 신자들이 맹목적으로 반기문 지지한 이유가 이거구나,3
499,이거 무슨 증상이죠?? ㅜㅜ,5
500,쌍꺼풀이 밖으로 나올까요….,5
501,감히 하등민족이 저리도 착한 독일에서 살인을 하는 거 보면 독일이 신나치주의로 가도록 유도하는 거 같다,4
502,폭력이 시작되면 끝내야 하니까 끝임,5
503,축하합니다^^ 내년에도 화이팅!!,1
504,삼류 이휘재 좀 어떻게 좀~!!,3
505,아니요?,4
506,이게 보통인가요??,4
507,빨래하는 진짜 잘 마르네,4
508, 패턴이 안 좋다는 건 결국 코치진과 포수의 문제인가??,4
509,아 정말 여의도 새누리당사로 가자니깐,3
510,애들용인데 뭐가 문제냐고 하겠지만 내가 어릴 때 봐도 결말 보고 유치해서 손발 오그라들 뻔했다. 진짜 눈물 장면은 유치해서 손발이 오그라든다. 일본의 유치하고 전형적인 비논리성 '기적' 결말 전개. 일본 애들은 정말 '기적'을 좋아하는 듯.,3
511,전화가 펑 하고 터질 것만 같아 그런데 그것이 실제로 일어났습니다,4
512,네가 자기도 많이 양보 했다는 데 이거 어떻게 해야 해요….,5
513,  사회초년생이면서 첫 직장에서 어느 날 권고사직 당했습니다.,2
514,네가 해봐.,3
515,뭔 서부영화가 이따위야….,3
516,아…. 힘들어.,4
517,양아치 영환 줄 알고…. 흑흑…. 실망대박,3
518,세종대로 가 꽉 찰 정도였는걸….,4
519,"PD 사람 엄청 좋은 거 같다, 뮤비 촬영 때도 그렇고 방송 잘되는 데는 이유가 있다만은 오늘도 너무 감동이네",1
520, 3돌 갓 지난 아기가 눈앞에 아른거려 미칠 것 같습니다,2
521,뭐 다들 모르는 사이도 아니고 간단히 카톡으로 출전할래? 안 되냐? 왜? 와줌 안됨? 거참~즐기세요~ 하면 될 것을 비싼 비행기 타고 왜 가니? ㅋㅋ,3
522,안에는 들어가 봤나?,4
523," 국대에선 빠른 패스, 연계 보기 힘듦.",3
524,쓰레기 기자더라~ 큰 거 보도하네... 대단해~,3
525,그럼…. 얘기 나누세요.,2
526,"뭣 보다 뽑힐지 안 뽑힐지 그게 제일 먼저 걱정되고 ㅜㅜ 으헝…. 아 맞다 서빙 일해보신 분들, 많이 힘든 이요;;;",5
527,다른 아기들도 토를 자주 하나요?,5
528,     (세상에 어떤 일이 있더라도 저에게 있어서는 연 아양이 최고입니다.!!),1
529,네이버는 언론조작을 당장 중단하라,3
530,언제부터 보수가 부패를 의미하게 된 거?,4
531,"뭡니까. 전화도 안 받고, 사무실에도 없고, 어디서 뭐 하다 이제야 나타납니까.",3
532,알았어~,2
533,지금 가고 있는 길이 바른길인가?,5
534,임신 초기부터 19주까지 너무 많은 정신적 신체적 스트레스를 받았습니다,2
535,자꾸 뭘 설득 하려 하고 설교하려고 하는 게 보기 거북하다. 그리고 결혼반지를 위해 범죄 가담하다니 무슨 개 경지설정이냐.,3
536,근데 오픽이 처음이라 어떤 형식의 수업이 좋은지 잘 알 수 없어서 학원이나 강의를 바로 선택 못 하겠더라고요.,5
537,아무리 일이 있어도 그렇지!,2
538,박근혜 끌어내리고 제일 먼저 해야 할 일이 어버이연합이니 엄마부대니 누가 돈 대주는지 뻔히 보이는 이들 단체들 압수수색부터 해야 한다,3
539,여러모로 마음이 혼란스럽네요. 0,2
540,변호사 이경재가 시킨 작전이다!!,3
541,얘야-,4
542, 이렇게 계속 살아야 할까???,2
543,그럼 우리가 처음으로,3
544,이 돈이면 신도림 가서 s7 사고 가족끼리 삼겹살 먹고 집에 오겠다,3
545,당장 오늘도 못 맞추면서 무슨 6 10개가 온다고 쯧쯧,3
546,반응이 정말 폭발적이네요. ㅋㅋㅋ,4
547,뭔 개코같은 소리야,4
548,댓글부대 박정원 돈사 모들 득실득실,3
549,설마 1981년 광주처럼 내일 광화문에 되지는 않겠지!,5
550, 지금 헤어진 지 한 달이 다되었는데 아직도 기대를 하게 되네요…….,2
551,결국 또 제 자리군요.,2
552,그래? 손주가 네가 가잔다고 동물원에 간 걸 보면 네가 정말 특별한가 보구나.,2
553,저래도 안 잘리고 연금 나오니 천국,2
554,오빠…. 평생 너만 보고…너만 사랑하고…. 그렇게 살게.,4
555,"물론 별로 도움은 안 될 테지만, 그만둬야겠다고 생각하시기 전에 상담해주시지 않았다는 게 조금 섭섭하다는 뜻이에요.",4
556,북한 날씨는 왜 알려주는 거야?,4
557,의외로 여성들이 꼽은 소원 중 1위가 딴 게 아니고 먹어도 살 안 찌는 거라더라,4
558,비용을 청구한다든지.,2
559,왠지 느껴지는 중력 가속도가 어마어마할 듯.,4
560, 전 무서워서 그 역에서 내리고 다른 열차 탔습니다.,5
561,싱크홀도 전 세계적으로 유행 타나 보네 크크크,5
562,"그래? 야, 정신 차려. 실내화를 잃어버리다니. 그나저나 껌 씹을래?",4
563,댓글 보니 국민성 알만하다….,4
564,나라가 이 꼬락서니인데도? 살고자 하네….,4
565,창조경제는 누굴 위해 하는 건지…?,3
566,일본에 현대차 다니는 거 봤나?,4
567,진짜 악마가 따로 없네요….,3
568,진짜 환경부가 제대로 하는 게 뭡니까 대체?,3
569,아.. 창피해 ㅠㅠ. 앞으로 SNS 하지마세요!!,2
570,속상해 죽겠어.,4
571,역시 불곰 감독님의 선택!!,4
572,도대체 잠입해서 뭘 하란 말입니까? ,4
573,전쟁 일어나도 지진 일어나도 대갈통 올림머리 하나?,3
574,밀고 당기기보다 직진이 더 매력 대단함,1
575,전화를 걸어 몸값을 가져오면 우린 돈만 받으면 돼. 아무도 안 다쳐!!,3
576,보안 손님…. 밤에 둘이서 뭐 했어요?,4
577,이 정신 나간 놈은 왜 또 기어 나와서 주둥이 나불거리나?,3
578,어디다 갖다 붙입니까? ㅋ,3
579, 그동안 너희들한테 퍼주던 친일파를 지금 재판 중이다….,3
580,가족은 건드리지 말자,3
581,블랙핑크가 들 축하해~~~!!,1
582,나 같으면 노트7은 못 쓴다,5
583,기상청 공무원 쓰레기들 모두 파면하고 연금 몰수해라,3
584,나도 친구분처럼 김영철 씨가 가장 웃긴다고 생각했었는데 지금은 정말 멋있는 개그맨이 된 듯,1
585, 이런 식으로 말씀하시던데 뭐가 무슨 소리인지….,5
586,"영상은 진짜 훌륭한데,,,, 한국판 더빙판은 아주 욕 나오네,, 영상을 망치는 더빙이다",3
587,늙은이들이 더 하다니까 극히 혐오,3
588,못 봤는데…. 으잉? AC일. 기어이. 기어이 일을 저질렀어!,4
589,화나는 와중에 존나 잘생겼네,4
590,제가 첫째라서 더 힘드네요….,2
591,"하……. 정말 말이 안 나오는 영화. 내용, 연출, 카메라, 연기까지 뭐 하나 제대로 맘에 드는 부분이 없다. 완전 B급 영화 느낌. '본'이라는 타이틀을 달고 엔딩 음악을 틀어주기에 너무나도 부족한 영화. 본 시리즈 팬으로서 정말 맘에 안 드는 영화였다.",3
592,나 다음 주 도로 주행 시험을 치는데... ㅈ댐,5
593,우와~어쨌든 대단해,1
594,근육이 뭉친 건가요??,4
595,야!!,4
596,한국에서 인기 많은 거 다 알면서…. 기사만봐도 그날의 기억들이 새록새록 하구만…. ㅋㅋ,4
597,유난히 닭을 학살시키네? 뭔 관련이야,4
598,"삼성, 가짜 댓글 조작으로 대만에서 벌금 -2013",3
599, 근데 저보다 나이는 더 많으시고(결혼은 안 함) 애인 여부 조차 모르는 정말 일과 관련된 관계인 분인데 어떻게 가까워질까요?,5
600,전자파가 온 신체를 감싸겠군….,5
601,우리 반 학생이 지구대에 있대!,3
602, 무료로 하면 어쩌냐고 하셔서요….,5
603,졸리 같은 외모는 진짜 배우 역사상 전무후무 할 거 같다.,1
604,도대체 어떻게 된 거야? ,2
605,쓰레기 여러 명 나가더라,3
606,최신 휴대전화기도 이제는 위험하구먼 냥 사치였다는 것을 깨닫게 해주네….,4
607,국가는 그들의 돈만.,3
608,이런 판국에 앨범을 내다니….,4
609, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,1
610,귀성길이 정체 되도 광주는 폭동이다.,4
611,강소라 몸매 좋지 얼굴 이쁘지 어리지 성격 쿨하지….,1
612,"그리고 지난주 주말은 무도, 런닝맨 본 뒤 무도는 신나게 음악 만드는 모습을 보여주시고 런닝맨에서는 카리스마 모습을 보여주셔서 정말 유재석이 멋있게 보였어요",1
613,국정원이 또~~~,4
614,어~~ 알아~ 농담한 거야~,4
615,침대 축구 할 필요가 없지 공격이 없는데….,3
616,깜빡이 안 켜면 범칙금 좀 세게 물려라,3
617,"잔말 말고, 얼른.",4
618,지코랑 설현이랑 헤어지게 해 주세요,3
619,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
620, 임들... 아이폰7 폭발되는지 이래저래 계속 시도해보는 건 아니겠죠??,5
621,뭐요? 당신 경찰 맞아? 경찰이면서 왜 가해자 편을 들어? 우리 애 얼굴 상한 거 안 보이냐고!,4
622,안타깝네요..!! 딸의 죽음이 충격이었나 봅니다.,2
623,감사합니다,1
624,최악…. 감동도없고 ....대놓고 범죄…. ㅡㅡ말도안돼는영화,3
625,사랑해... 미안해…. 고마워.... 보고 싶다 ㅠㅠ,1
626,"어? 아니~, 아무나 맡는 건 조금 곤란한데. 제대로 해낼 수 있는 사람이면서, 안심하고 맡길 수 있는 사람이 좋지 않을까 해.",4
627,정신병자야 뒈지기 전에 담배 무단투기하고 유서까지 쓰고 뒈졌는데 무슨 개소리냐,3
628,힘들고 아플 텐데 캐럿을 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,1
629,아니 그것보다 그녀가 귀찮아 할 까봐 안 되겠습니다….,2
630,요즘 대세 시죠.,1
631,이참에 조선족 것들도 다 쫓아내자,3
632,오늘 진짜 공동 수상받으면 주작이다.,3
633,노무현의 망령이 길거리를 배회한다면 정말 무서운 일….,5
634,이건 범죄 수준이다….,3
635,아들 군대 가는데 너무 무섭다.,5
636,군대 때 해병유격·대테러 교육 침 질질 흘리면서 훈련받았었는데 그때 생각 많이 나더라….ㅅㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂ,3
637,일베나 메갈리아나 너무 극단적 성향을 가졌는지 말이 안 통하더라 ㅋㅋ,3
638,바로 죽인다니요?,4
639,대구 제기랄 똑바로 투표 안 할래 대통령부터 국회의원들까지 상태가 왜 저따윈데 진짜,3
640,엄마랑 아버지가 같아요?,4
641,진짜 이건 국가 존폐위기임,5
642, 강남 어머니들 감사합니다,1
643,계속 폭탄 안고 있는 이유는 뭔가.,3
